Season,DayNum,team_1_id,team_1_name,team_1_games_played,team_1_wins,team_1_losses,team_1_points_scored,team_1_points_allowed,team_2_id,team_2_name,team_2_games_played,team_2_wins,team_2_losses,team_2_points_scored,team_2_points_allowed,is_neutral,team_1_won
2008,61,1186,E Washington,14,4,10,816,955,1170,CS Sacramento,10,0,10,599,812,0,1
2008,61,1177,DePaul,12,5,7,909,940,1344,Providence,13,9,4,1002,940,0,1
2008,61,1180,Drexel,14,8,6,838,877,1174,Delaware,12,5,7,747,797,0,0
2008,61,1172,Davidson,10,4,6,769,701,1441,W Carolina,12,3,9,756,850,0,1
2008,61,1364,UC Santa Barbara,13,11,2,930,835,1169,CS Northridge,11,8,3,860,811,0,0
2008,61,1283,Missouri St,13,7,6,875,850,1166,Creighton,12,9,3,929,763,0,0
2008,61,1147,Centenary,13,6,7,925,990,1331,Oral Roberts,11,6,5,730,704,0,0
2008,61,1328,Oklahoma,13,10,3,977,799,1349,Rice,12,3,9,697,847,0,1
2008,61,1382,St Bonaventure,13,5,8,831,862,1137,Bucknell,13,5,8,771,811,0,1
2008,61,1341,Prairie View,11,1,10,665,940,1380,Southern Univ,9,1,8,485,652,0,0
2008,61,1375,South Alabama,13,10,3,969,857,1443,WKU,12,8,4,934,823,0,1
2008,61,1371,Seton Hall,13,9,4,1101,1048,1288,Morgan St,11,5,6,740,719,0,1
2008,61,1183,E Illinois,12,1,11,723,826,1369,SE Missouri St,13,8,5,976,1036,0,0
2008,61,1361,San Diego St,12,9,3,863,787,1395,TCU,12,7,5,894,827,0,1
2008,61,1461,Wyoming,10,4,6,702,742,1307,New Mexico,15,13,2,1133,902,0,0
2008,61,1301,NC State,12,9,3,838,786,1342,Presbyterian,18,1,17,1024,1286,0,1
2008,61,1346,Quinnipiac,13,6,7,972,987,1352,Robert Morris,14,9,5,1064,998,0,0
2008,61,1345,Purdue,13,9,4,898,787,1276,Michigan,13,4,9,861,929,0,1
2008,61,1340,Portland St,13,6,7,870,885,1319,Northern Arizona,13,8,5,924,905,0,1
2008,61,1335,Penn,13,4,9,870,1027,1312,NJIT,16,0,16,841,1227,0,1
2008,61,1167,CS Bakersfield,14,3,11,902,1062,1334,Pacific,12,8,4,873,828,0,0
2008,61,1112,Arizona,12,9,3,882,782,1332,Oregon,13,9,4,1083,959,0,0
2008,61,1381,Southern Utah,13,4,9,844,916,1237,IUPUI,10,7,3,741,662,0,0
2008,61,1238,Jackson St,13,2,11,848,1046,1105,Alabama A&M,7,0,7,389,519,0,1
2008,61,1220,Hofstra,11,2,9,724,817,1241,James Madison,12,9,3,968,894,0,1
2008,61,1362,San Francisco,13,3,10,888,984,1221,Holy Cross,11,8,3,714,649,0,0
2008,61,1229,Illinois St,12,9,3,837,719,1356,S Illinois,13,6,7,802,799,0,1
2008,61,1232,Indiana St,11,6,5,694,714,1320,Northern Iowa,12,9,3,756,667,0,1
2008,61,1187,East Carolina,9,3,6,608,626,1300,NC Central,18,1,17,933,1519,0,1
2008,61,1190,ETSU,12,5,7,912,961,1367,SC Upstate,12,1,11,700,898,0,1
2008,61,1239,Jacksonville,11,3,8,750,845,1195,FGCU,14,5,9,877,958,0,1
2008,61,1130,Boston College,12,10,2,890,791,1242,Kansas,12,12,0,993,699,0,0
2008,61,1246,Kentucky,12,6,6,866,760,1257,Louisville,13,9,4,919,765,0,0
2008,61,1267,Marshall,9,5,4,645,619,1457,Winthrop,11,6,5,735,720,0,1
2008,61,1150,Charlotte,12,8,4,830,774,1268,Maryland,14,8,6,1001,906,0,0
2008,61,1272,Memphis,12,12,0,983,762,1337,Pepperdine,14,5,9,1101,1147,0,1
2008,61,1208,Georgia,10,7,3,707,628,1211,Gonzaga,14,10,4,1025,880,1,0
2008,61,1216,Hartford,14,5,9,1005,1100,1463,Yale,11,4,7,741,818,0,1
2008,61,1363,San Jose St,12,6,6,781,847,1218,Hawaii,13,4,9,903,919,0,0
2008,61,1217,Harvard,15,4,11,1065,1155,1171,Dartmouth,11,4,7,686,802,0,1
2008,61,1202,Furman,13,2,11,819,967,1151,Chattanooga,12,7,5,896,884,0,0
2008,61,1383,St Francis NY,14,3,11,919,1010,1148,Central Conn,14,4,10,857,911,0,0
2008,61,1144,Campbell,11,3,8,776,843,1125,Belmont,14,8,6,1080,1081,0,1
2008,61,1142,Cal Poly,12,4,8,754,874,1253,Long Beach St,12,3,9,745,860,0,1
2008,61,1139,Butler,13,12,1,898,742,1434,Valparaiso,12,9,3,860,796,0,1
2008,61,1132,Bowling Green,12,5,7,800,826,1325,Ohio,13,9,4,925,890,0,1
2008,61,1444,W Michigan,13,6,7,890,884,1296,N Illinois,12,3,9,789,942,0,1
2008,61,1404,TN Martin,12,3,9,863,960,1359,Samford,10,4,6,574,633,0,1
2008,61,1449,Washington,13,9,4,1016,909,1450,Washington St,12,12,0,835,596,0,0
2008,61,1357,Sacred Heart,13,5,8,879,913,1447,Wagner,13,9,4,929,942,0,0
2008,61,1330,Old Dominion,14,7,7,898,873,1456,William & Mary,11,3,8,697,727,0,0
2008,61,1248,Lafayette,13,8,5,1021,982,1280,Mississippi St,13,8,5,974,836,1,0
2008,61,1161,Colorado St,12,5,7,767,816,1424,UNLV,13,10,3,926,795,0,0
2008,61,1428,Utah,12,8,4,843,743,1102,Air Force,11,6,5,678,624,0,1
2008,61,1390,Stanford,13,11,2,967,749,1425,USC,13,9,4,919,800,0,1
2008,61,1376,South Carolina,13,8,5,1033,899,1421,UNC Asheville,9,6,3,722,701,0,0
2008,61,1422,UNC Greensboro,11,7,4,751,723,1204,Ga Southern,11,7,4,773,776,0,1
2008,61,1385,St John's,12,6,6,816,780,1153,Cincinnati,13,6,7,845,869,0,1
2008,61,1418,Louisiana,12,5,7,787,829,1309,New Orleans,12,9,3,890,849,0,1
2008,61,1402,Texas St,9,4,5,731,767,1410,UTRGV,15,5,10,1039,1110,0,0
2008,61,1411,TX Southern,13,1,12,761,1035,1108,Alcorn St,11,0,11,689,961,0,1
2008,61,1143,California,12,10,2,989,829,1417,UCLA,13,12,1,978,725,0,0
2008,61,1401,Texas A&M,13,12,1,1002,740,1261,LSU,12,6,6,858,787,0,1
2008,61,1400,Texas,13,11,2,1026,833,1388,St Mary's CA,12,11,1,948,779,0,1
2008,61,1184,E Kentucky,11,4,7,664,746,1399,Tennessee Tech,12,2,10,822,901,0,0
2008,61,1403,Texas Tech,12,7,5,847,749,1431,UTEP,12,9,3,963,844,0,1
2008,61,1393,Syracuse,14,11,3,1200,1053,1378,South Florida,14,10,4,1056,918,0,1
2008,61,1244,Kennesaw,12,1,11,802,964,1273,Mercer,12,4,8,945,990,0,0
2008,61,1277,Michigan St,13,12,1,1023,820,1278,Minnesota,12,10,2,914,713,0,1
2008,61,1316,North Florida,12,0,12,673,907,1391,Stetson,13,3,10,820,945,0,0
2008,61,1308,New Mexico St,15,6,9,1125,1091,1201,Fresno St,13,7,6,869,839,0,1
2008,61,1454,WI Milwaukee,12,5,7,846,914,1178,Detroit,12,3,9,717,821,0,1
2008,61,1453,WI Green Bay,13,8,5,955,943,1460,Wright St,12,8,4,811,795,0,1
2008,61,1295,N Dakota St,12,6,6,935,900,1324,Oakland,12,5,7,951,982,0,0
2008,61,1323,Notre Dame,13,11,2,1041,789,1163,Connecticut,12,10,2,1002,817,0,1
2008,61,1322,Northwestern LA,11,2,9,757,982,1426,UT Arlington,8,6,2,599,514,0,1
2008,61,1318,Northeastern,12,4,8,797,840,1209,Georgia St,12,4,8,780,872,0,1
2008,61,1264,Manhattan,12,7,5,810,775,1310,Niagara,12,9,3,902,838,0,0
2008,61,1293,Murray St,11,4,7,732,771,1398,Tennessee St,10,3,7,730,794,0,1
2008,61,1292,MTSU,12,3,9,780,924,1176,Denver,12,5,7,664,703,0,1
2008,61,1286,Montana St,11,6,5,815,803,1285,Montana,11,4,7,726,735,0,1
2008,61,1298,Navy,14,6,8,1041,1019,1255,Longwood,15,2,13,930,1202,0,1
2008,61,1384,St Francis PA,12,2,10,770,896,1284,Monmouth NJ,14,3,11,774,925,0,0
2008,61,1282,Missouri KC,13,3,10,878,967,1442,W Illinois,11,3,8,652,775,0,0
2008,61,1423,UNC Wilmington,14,8,6,1050,1037,1433,VCU,12,8,4,839,736,0,0
2008,61,1407,Troy,11,5,6,880,895,1430,Utah Valley,14,5,9,950,1001,0,1
2008,61,1464,Youngstown St,10,3,7,632,719,1260,Loyola-Chicago,11,3,8,659,746,0,1
2008,61,1133,Bradley,14,7,7,1014,998,1455,Wichita St,13,7,6,790,752,0,0
2008,61,1458,Wisconsin,13,11,2,936,703,1234,Iowa,14,7,7,826,798,0,1
2008,61,1435,Vanderbilt,14,14,0,1212,1046,1269,Massachusetts,13,11,2,1104,987,0,1
2008,62,1228,Illinois,14,8,6,929,853,1336,Penn St,13,9,4,935,817,0,0
2008,62,1351,Rider,14,8,6,1047,978,1145,Canisius,13,2,11,794,953,0,1
2008,62,1373,Siena,12,7,5,950,928,1389,St Peter's,13,4,9,911,936,0,1
2008,62,1392,Stony Brook,13,3,10,791,869,1263,Maine,12,3,9,750,874,0,1
2008,62,1191,Evansville,11,4,7,663,702,1179,Drake,10,9,1,732,560,0,0
2008,62,1141,C Michigan,10,4,6,711,749,1185,E Michigan,12,4,8,797,840,0,1
2008,62,1127,Binghamton,13,4,9,870,935,1131,Boston Univ,12,3,9,728,817,0,1
2008,62,1326,Ohio St,13,10,3,918,780,1321,Northwestern,9,4,5,598,611,0,1
2008,62,1259,Loyola MD,13,5,8,904,956,1233,Iona,15,5,10,1036,1122,0,1
2008,62,1250,Lehigh,13,6,7,875,890,1343,Princeton,11,2,9,579,688,0,1
2008,62,1210,Georgia Tech,12,6,6,927,876,1342,Presbyterian,19,1,18,1067,1336,0,1
2008,62,1245,Kent,13,10,3,922,822,1138,Buffalo,11,5,6,751,802,0,1
2008,62,1181,Duke,11,10,1,955,693,1165,Cornell,10,6,4,789,786,0,1
2008,62,1405,Toledo,12,3,9,703,812,1123,Ball St,12,1,11,660,787,0,1
2008,62,1120,Auburn,11,9,2,782,711,1462,Xavier,14,11,3,1135,878,0,0
2008,62,1294,N Colorado,13,5,8,851,895,1451,Weber St,10,4,6,608,644,0,1
2008,62,1162,Columbia,12,5,7,741,792,1110,American Univ,14,7,7,866,867,0,0
2008,62,1107,SUNY Albany,13,5,8,857,869,1436,Vermont,13,6,7,934,943,0,1
2008,62,1306,New Hampshire,11,3,8,744,782,1420,UMBC,13,8,5,993,965,0,0
2008,62,1437,Villanova,12,10,2,962,835,1338,Pittsburgh,13,12,1,1037,805,0,1
2008,62,1155,Clemson,12,11,1,976,769,1314,North Carolina,14,14,0,1291,960,0,0
2008,62,1452,West Virginia,12,9,3,1004,733,1266,Marquette,11,10,1,911,655,0,1
2008,63,1464,Youngstown St,11,4,7,703,780,1454,WI Milwaukee,13,6,7,901,967,0,0
2008,63,1411,TX Southern,14,2,12,842,1110,1380,Southern Univ,10,2,8,555,715,0,1
2008,63,1328,Oklahoma,14,11,3,1038,848,1291,Mt St Mary's,14,7,7,913,924,0,1
2008,63,1130,Boston College,13,10,3,950,876,1352,Robert Morris,15,10,5,1150,1077,0,0
2008,63,1365,Santa Clara,12,6,6,757,763,1363,San Jose St,13,6,7,860,932,0,0
2008,63,1240,Jacksonville St,11,0,11,749,869,1359,Samford,11,4,7,623,696,0,0
2008,63,1399,Tennessee Tech,13,3,10,897,965,1287,Morehead St,11,3,8,652,773,0,1
2008,63,1398,Tennessee St,11,3,8,818,886,1404,TN Martin,13,4,9,926,1009,0,0
2008,63,1422,UNC Greensboro,12,8,4,830,790,1154,Citadel,9,1,8,548,727,0,1
2008,63,1415,UC Riverside,12,2,10,657,834,1168,CS Fullerton,11,7,4,924,846,0,0
2008,63,1265,Marist,14,8,6,947,947,1264,Manhattan,13,7,6,896,871,0,1
2008,63,1243,Kansas St,12,8,4,976,847,1366,Savannah St,16,5,11,863,1082,0,1
2008,63,1341,Prairie View,12,1,11,728,1010,1108,Alcorn St,12,0,12,764,1042,0,0
2008,63,1238,Jackson St,14,3,11,935,1120,1106,Alabama St,8,2,6,523,561,0,1
2008,63,1313,Norfolk St,11,3,8,732,828,1300,NC Central,19,1,18,995,1598,0,1
2008,63,1369,SE Missouri St,14,9,5,1058,1107,1293,Murray St,12,5,7,824,859,0,0
2008,63,1212,Grambling,6,0,6,348,527,1105,Alabama A&M,8,0,8,463,606,0,0
2008,63,1317,North Texas,10,6,4,778,737,1419,ULM,11,3,8,780,861,0,1
2008,63,1254,LIU Brooklyn,13,9,4,944,917,1357,Sacred Heart,14,5,9,942,983,0,0
2008,63,1167,CS Bakersfield,15,3,12,960,1129,1258,Loy Marymount,15,3,12,964,1179,0,1
2008,63,1439,Virginia Tech,14,8,6,930,828,1149,Charleston So,10,2,8,717,803,0,1
2008,63,1160,Colorado,12,7,5,755,704,1409,Tulsa,11,7,4,779,697,0,0
2008,63,1260,Loyola-Chicago,12,3,9,720,817,1139,Butler,14,13,1,971,807,0,0
2008,63,1122,Austin Peay,15,9,6,1072,1071,1183,E Illinois,13,1,12,794,908,0,1
2008,64,1277,Michigan St,14,13,1,1088,879,1345,Purdue,14,10,4,963,845,0,1
2008,64,1281,Missouri,14,9,5,1135,926,1282,Missouri KC,14,3,11,940,1036,0,1
2008,64,1276,Michigan,14,4,10,919,994,1231,Indiana,13,12,1,1079,822,0,0
2008,64,1249,Lamar,8,1,7,535,605,1430,Utah Valley,15,5,10,1017,1081,0,1
2008,64,1242,Kansas,13,13,0,1078,759,1259,Loyola MD,14,6,8,967,1007,0,1
2008,64,1266,Marquette,12,10,2,975,734,1371,Seton Hall,14,10,4,1190,1129,0,1
2008,64,1268,Maryland,15,9,6,1077,978,1221,Holy Cross,12,9,3,781,712,0,1
2008,64,1229,Illinois St,13,10,3,893,766,1320,Northern Iowa,13,9,4,812,741,0,1
2008,64,1410,UTRGV,16,6,10,1122,1188,1427,UT San Antonio,8,2,6,471,533,0,1
2008,64,1283,Missouri St,14,7,7,924,900,1455,Wichita St,14,8,6,870,825,0,1
2008,64,1104,Alabama,15,11,4,1179,1079,1196,Florida,15,13,2,1214,907,0,0
2008,64,1163,Connecticut,13,10,3,1069,890,1385,St John's,13,7,6,886,838,0,1
2008,64,1373,Siena,13,8,5,1029,984,1193,Fairfield,13,4,9,827,902,0,0
2008,64,1124,Baylor,12,10,2,958,789,1135,Brown,13,8,5,886,872,0,1
2008,64,1217,Harvard,16,5,11,1147,1211,1159,Colgate,13,8,5,862,862,0,1
2008,64,1379,Southern Miss,10,4,6,707,670,1416,UCF,14,7,7,1003,938,0,0
2008,64,1177,DePaul,13,6,7,979,1005,1207,Georgetown,12,11,1,882,653,0,0
2008,64,1342,Presbyterian,20,1,19,1131,1413,1119,Army,13,7,6,827,853,0,1
2008,64,1448,Wake Forest,13,10,3,921,801,1140,BYU,14,11,3,1118,888,0,1
2008,64,1255,Longwood,16,2,14,985,1275,1463,Yale,12,4,8,811,891,0,0
2008,64,1201,Fresno St,14,7,7,936,916,1388,St Mary's CA,13,11,2,1010,860,0,0
2008,64,1356,S Illinois,14,6,8,849,855,1133,Bradley,15,7,8,1087,1078,0,1
2008,65,1179,Drake,11,10,1,803,628,1232,Indiana St,12,7,5,768,770,0,1
2008,65,1396,Temple,12,6,6,856,843,1181,Duke,12,11,1,1036,760,0,0
2008,65,1247,La Salle,11,3,8,774,811,1350,Richmond,13,7,6,780,814,0,0
2008,65,1182,Duquesne,13,10,3,1147,933,1200,Fordham,11,5,6,739,737,0,1
2008,65,1431,UTEP,13,9,4,1031,919,1374,SMU,12,5,7,771,815,0,1
2008,65,1435,Vanderbilt,15,15,0,1309,1134,1376,South Carolina,14,8,6,1091,960,0,1
2008,65,1131,Boston Univ,13,3,10,777,886,1306,New Hampshire,12,3,9,817,868,0,1
2008,65,1155,Clemson,13,11,2,1064,859,1150,Charlotte,13,8,5,902,850,0,0
2008,65,1174,Delaware,13,6,7,814,860,1206,George Mason,14,10,4,971,879,0,1
2008,65,1361,San Diego St,13,10,3,927,844,1294,N Colorado,14,6,8,906,947,0,0
2008,65,1292,MTSU,13,4,9,848,974,1194,FL Atlantic,15,4,11,945,1085,0,1
2008,65,1245,Kent,14,11,3,990,885,1394,TAM C. Christi,12,3,9,790,903,0,1
2008,65,1301,NC State,13,10,3,888,829,1300,NC Central,20,1,19,1078,1685,0,1
2008,65,1272,Memphis,13,13,0,1073,815,1187,East Carolina,10,4,6,687,688,0,1
2008,65,1349,Rice,13,3,10,746,908,1267,Marshall,10,6,4,712,681,0,0
2008,65,1343,Princeton,12,2,10,628,756,1248,Lafayette,14,8,6,1074,1059,0,0
2008,65,1360,San Diego,15,6,9,938,976,1167,CS Bakersfield,16,4,12,1058,1193,0,0
2008,65,1189,Elon,12,5,7,759,797,1172,Davidson,11,5,6,855,774,0,0
2008,65,1261,LSU,13,6,7,911,866,1280,Mississippi St,14,9,5,1051,889,0,0
2008,65,1392,Stony Brook,14,4,10,866,928,1107,SUNY Albany,14,6,8,937,948,0,0
2008,65,1216,Hartford,15,6,9,1078,1170,1127,Binghamton,14,5,9,939,984,0,1
2008,65,1208,Georgia,11,7,4,774,703,1210,Georgia Tech,13,7,6,1004,940,0,1
2008,65,1406,Towson,13,5,8,855,902,1330,Old Dominion,15,7,8,959,943,0,0
2008,65,1397,Tennessee,12,11,1,1035,848,1279,Mississippi,13,13,0,1121,902,0,1
2008,65,1269,Massachusetts,14,11,3,1192,1084,1386,St Joseph's PA,11,7,4,801,736,0,0
2008,65,1358,Sam Houston St,9,8,1,602,549,1368,SE Louisiana,9,4,5,556,562,0,0
2008,65,1420,UMBC,14,9,5,1079,1038,1436,Vermont,14,6,8,1013,1023,0,1
2008,65,1456,William & Mary,12,4,8,767,788,1241,James Madison,13,9,4,1028,960,0,1
2008,65,1173,Dayton,13,12,1,931,802,1348,Rhode Island,15,14,1,1254,1042,0,1
2008,65,1153,Cincinnati,14,6,8,903,939,1393,Syracuse,15,12,3,1289,1130,0,1
2008,65,1378,South Florida,15,10,5,1133,1007,1338,Pittsburgh,14,12,2,1100,869,0,0
2008,65,1344,Providence,14,9,5,1067,1010,1353,Rutgers,15,8,7,950,976,0,1
2008,65,1408,Tulane,13,9,4,901,859,1412,UAB,15,10,5,1090,923,0,0
2008,65,1166,Creighton,13,10,3,979,812,1191,Evansville,12,4,8,731,773,0,1
2008,65,1462,Xavier,15,12,3,1215,935,1382,St Bonaventure,14,6,8,896,924,0,1
2008,65,1457,Winthrop,12,6,6,797,787,1342,Presbyterian,21,2,19,1183,1448,0,1
2008,65,1198,Florida Intl,12,3,9,772,884,1407,Troy,12,6,6,960,962,0,1
2008,65,1113,Arizona St,14,12,2,1000,791,1112,Arizona,13,9,4,956,866,0,1
2008,65,1318,Northeastern,13,5,8,861,902,1180,Drexel,15,8,7,901,944,0,1
2008,65,1326,Ohio St,14,11,3,980,831,1234,Iowa,15,7,8,877,862,0,1
2008,65,1309,New Orleans,13,9,4,947,916,1176,Denver,13,5,8,714,771,0,1
2008,65,1314,North Carolina,15,15,0,1381,1048,1421,UNC Asheville,10,7,3,783,759,0,1
2008,65,1278,Minnesota,13,10,3,973,778,1321,Northwestern,10,4,6,649,673,0,1
2008,66,1434,Valparaiso,13,9,4,925,869,1454,WI Milwaukee,14,7,7,962,1006,0,0
2008,66,1129,Boise St,13,10,3,1048,968,1308,New Mexico St,16,7,9,1202,1158,0,0
2008,66,1273,Mercer,13,5,8,1022,1065,1316,North Florida,13,0,13,742,978,0,1
2008,66,1332,Oregon,14,10,4,1167,1033,1143,California,13,10,3,1047,899,0,1
2008,66,1236,PFW,13,3,10,843,961,1331,Oral Roberts,12,7,5,801,766,0,0
2008,66,1253,Long Beach St,13,3,10,797,924,1334,Pacific,13,9,4,940,886,0,0
2008,66,1346,Quinnipiac,14,6,8,1051,1073,1291,Mt St Mary's,15,7,8,970,1005,0,1
2008,66,1363,San Jose St,14,7,7,922,991,1305,Nevada,12,7,5,848,844,0,1
2008,66,1117,Arkansas St,12,5,7,819,867,1317,North Texas,11,7,4,856,794,0,0
2008,66,1192,F Dickinson,12,5,7,870,963,1352,Robert Morris,16,11,5,1207,1128,0,0
2008,66,1458,Wisconsin,14,12,2,1000,754,1228,Illinois,15,8,7,993,921,0,1
2008,66,1319,Northern Arizona,14,8,6,990,985,1285,Montana,12,4,8,784,809,0,1
2008,66,1170,CS Sacramento,11,0,11,651,888,1286,Montana St,12,7,5,889,861,0,1
2008,66,1151,Chattanooga,13,8,5,973,944,1422,UNC Greensboro,13,9,4,914,844,0,1
2008,66,1204,Ga Southern,12,7,5,840,855,1158,Col Charleston,14,7,7,1043,1054,0,1
2008,66,1139,Butler,15,14,1,1037,862,1453,WI Green Bay,14,9,5,1007,992,0,1
2008,66,1146,Cent Arkansas,10,6,4,646,672,1426,UT Arlington,9,6,3,681,600,0,1
2008,66,1257,Louisville,14,10,4,1008,840,1452,West Virginia,13,10,3,1083,797,0,1
2008,66,1311,Nicholls St,14,4,10,856,1022,1372,SF Austin,9,8,1,580,509,0,1
2008,66,1293,Murray St,13,6,7,903,910,1122,Austin Peay,16,10,6,1145,1128,0,1
2008,66,1287,Morehead St,12,3,9,707,846,1184,E Kentucky,12,4,8,728,821,0,1
2008,66,1460,Wright St,13,8,5,860,847,1464,Youngstown St,12,4,8,742,841,0,1
2008,66,1357,Sacred Heart,15,6,9,1017,1051,1383,St Francis NY,15,3,12,994,1090,0,0
2008,66,1203,G Washington,10,4,6,648,689,1387,St Louis,14,9,5,837,811,0,1
2008,66,1190,ETSU,13,6,7,979,1021,1144,Campbell,12,4,8,859,918,0,1
2008,66,1417,UCLA,14,13,1,1048,783,1449,Washington,14,9,5,1068,965,0,1
2008,66,1322,Northwestern LA,12,3,9,843,1064,1402,Texas St,10,4,6,809,850,0,1
2008,66,1324,Oakland,13,6,7,1024,1053,1147,Centenary,14,6,8,987,1061,0,1
2008,66,1441,W Carolina,13,3,10,829,936,1202,Furman,14,2,12,879,1044,0,1
2008,66,1333,Oregon St,13,6,7,821,806,1390,Stanford,14,12,2,1019,795,0,0
2008,66,1359,Samford,12,5,7,680,749,1398,Tennessee St,12,3,9,892,961,0,0
2008,66,1183,E Illinois,14,1,13,851,981,1404,TN Martin,14,5,9,1001,1083,0,0
2008,66,1414,UC Irvine,13,4,9,888,925,1364,UC Santa Barbara,14,11,3,1014,923,0,1
2008,66,1169,CS Northridge,12,9,3,948,895,1413,UC Davis,12,5,7,736,832,0,1
2008,66,1168,CS Fullerton,12,8,4,1001,893,1142,Cal Poly,13,5,8,818,926,0,1
2008,66,1178,Detroit,13,3,10,770,876,1156,Cleveland St,13,8,5,906,875,0,0
2008,66,1225,Idaho,12,2,10,731,848,1256,Louisiana Tech,13,3,10,719,883,0,1
2008,66,1244,Kennesaw,13,1,12,877,1041,1239,Jacksonville,12,4,8,824,900,0,0
2008,66,1237,IUPUI,11,8,3,819,723,1295,N Dakota St,13,6,7,1006,973,0,1
2008,66,1226,Idaho St,12,2,10,669,887,1186,E Washington,15,5,10,892,1007,0,1
2008,66,1240,Jacksonville St,12,0,12,802,926,1399,Tennessee Tech,14,4,10,970,1020,0,1
2008,66,1367,SC Upstate,13,1,12,760,965,1205,Gardner Webb,15,6,9,1158,1193,0,1
2008,66,1126,Bethune-Cookman,10,4,6,543,608,1366,Savannah St,17,5,12,888,1167,0,0
2008,66,1451,Weber St,11,4,7,660,699,1340,Portland St,14,7,7,950,951,0,1
2008,66,1148,Central Conn,15,5,10,937,986,1384,St Francis PA,13,2,11,820,947,0,1
2008,66,1442,W Illinois,12,4,8,721,837,1355,S Dakota St,14,5,9,972,992,0,1
2008,66,1419,ULM,12,3,9,837,939,1443,WKU,13,8,5,995,888,0,0
2008,66,1284,Monmouth NJ,15,4,11,825,975,1447,Wagner,14,10,4,999,1005,0,0
2008,66,1425,USC,14,9,5,965,852,1450,Washington St,13,13,0,891,648,0,0
2008,66,1114,Ark Little Rock,12,8,4,792,747,1418,Louisiana,13,6,7,854,886,0,1
2008,66,1459,Wofford,9,4,5,564,614,1111,Appalachian St,12,6,6,837,822,0,0
2008,66,1120,Auburn,12,9,3,839,791,1116,Arkansas,14,11,3,1044,877,0,0
2008,66,1433,VCU,13,9,4,911,793,1209,Georgia St,13,4,9,842,936,0,1
2008,66,1423,UNC Wilmington,15,8,7,1107,1109,1220,Hofstra,12,3,9,790,877,0,1
2008,67,1310,Niagara,13,10,3,998,924,1373,Siena,14,8,6,1081,1037,0,0
2008,67,1145,Canisius,14,2,12,845,1055,1264,Manhattan,14,7,7,962,947,0,0
2008,67,1193,Fairfield,14,5,9,880,954,1259,Loyola MD,15,6,9,1027,1097,0,0
2008,67,1171,Dartmouth,12,4,8,742,884,1217,Harvard,17,6,11,1224,1268,0,1
2008,67,1265,Marist,15,9,6,1023,1013,1389,St Peter's,14,4,10,967,1015,0,1
2008,67,1195,FGCU,15,5,10,932,1032,1391,Stetson,14,4,10,891,1014,0,0
2008,67,1137,Bucknell,14,5,9,833,876,1298,Navy,15,7,8,1114,1074,0,1
2008,67,1233,Iona,16,5,11,1087,1185,1351,Rider,15,9,6,1149,1029,0,0
2008,68,1150,Charlotte,14,9,5,984,922,1396,Temple,13,6,7,920,917,0,1
2008,68,1367,SC Upstate,14,2,12,833,1024,1144,Campbell,13,4,9,928,992,0,0
2008,68,1333,Oregon St,14,6,8,867,872,1143,California,14,10,4,1117,978,0,0
2008,68,1140,BYU,15,11,4,1180,967,1161,Colorado St,13,5,8,829,881,0,1
2008,68,1139,Butler,16,15,1,1111,927,1454,WI Milwaukee,15,8,7,1033,1075,0,1
2008,68,1320,Northern Iowa,14,9,5,858,792,1133,Bradley,16,7,9,1151,1155,0,0
2008,68,1130,Boston College,14,10,4,1001,933,1448,Wake Forest,14,11,3,1000,863,0,1
2008,68,1222,Houston,13,11,2,1028,854,1112,Arizona,14,9,5,1015,930,0,0
2008,68,1105,Alabama A&M,9,1,8,557,667,1115,Ark Pine Bluff,10,3,7,564,663,0,0
2008,68,1419,ULM,13,3,10,881,1010,1117,Arkansas St,13,5,8,882,941,0,0
2008,68,1122,Austin Peay,17,10,7,1215,1210,1369,SE Missouri St,15,9,6,1109,1186,0,1
2008,68,1124,Baylor,13,11,2,1030,851,1235,Iowa St,14,9,5,916,872,0,1
2008,68,1252,Lipscomb,15,6,9,1011,1054,1125,Belmont,15,8,7,1155,1164,0,0
2008,68,1107,SUNY Albany,15,7,8,1017,1012,1127,Binghamton,15,5,10,1018,1064,0,0
2008,68,1455,Wichita St,15,8,7,917,896,1166,Creighton,14,11,3,1056,871,0,0
2008,68,1279,Mississippi,14,13,1,1204,987,1261,LSU,14,6,8,950,927,0,1
2008,68,1280,Mississippi St,15,10,5,1112,928,1208,Georgia,12,8,4,853,775,0,1
2008,68,1281,Missouri,15,10,5,1231,1002,1400,Texas,14,12,2,1107,895,0,1
2008,68,1282,Missouri KC,15,3,12,1016,1132,1381,Southern Utah,14,4,10,905,994,0,1
2008,68,1411,TX Southern,15,3,12,907,1164,1341,Prairie View,13,1,12,790,1087,0,1
2008,68,1414,UC Irvine,14,5,9,954,988,1142,Cal Poly,14,5,9,882,1004,0,1
2008,68,1416,UCF,15,8,7,1055,979,1409,Tulsa,12,8,4,860,765,0,1
2008,68,1249,Lamar,9,2,7,609,674,1427,UT San Antonio,9,2,7,534,604,0,1
2008,68,1232,Indiana St,13,7,6,818,845,1356,S Illinois,15,7,8,926,919,0,1
2008,68,1234,Iowa,16,7,9,925,941,1277,Michigan St,15,14,1,1166,954,0,1
2008,68,1236,PFW,14,3,11,899,1029,1147,Centenary,15,6,9,1048,1135,0,1
2008,68,1237,IUPUI,12,9,3,879,769,1355,S Dakota St,15,5,10,1024,1067,0,1
